Date,PortfolioValue,Positions
2017-08-31,16071346.569498401,1
2017-09-01,16181271.729498401,1
2017-09-04,16105638.4894984,1
2017-09-05,16180384.8694984,1
2017-09-06,16153938.249498399,1
2017-09-07,16193551.329498399,1
2017-09-08,16166422.5094984,1
2017-09-11,16263454.089498399,1
2017-09-12,16382020.4494984,1
2017-09-13,16382770.8694984,1
2017-09-14,16362077.469498402,1
2017-09-15,16396915.149498401,1
2017-09-18,16530717.309498401,1
2017-09-19,16530057.8494984,1
2017-09-20,16475231.7094984,1
2017-09-21,16470524.5294984,1
2017-09-22,16253243.829498399,1
2017-09-25,16140567.1294984,1
2017-09-26,16101386.1094984,1
2017-09-27,15899159.2894984,1
2017-09-28,15975201.8494984,1
2017-09-29,15985548.5494984,1
2017-10-03,16056474.6094984,1
2017-10-04,16154688.669498399,1
2017-10-05,16162897.809498401,1
2017-10-06,16289241.249498399,1
2017-10-09,16300861.389498401,1
2017-10-10,16368831.249498399,1
2017-10-11,16354959.8494984,1
2017-10-12,16516754.9494984,1
2017-10-13,16602075.4294984,1
2017-10-16,16701972.249498399,1
2017-10-17,16710340.569498401,1
2017-10-18,16753842.1894984,1
2017-10-19,16670636.5294984,1
2017-10-23,16762665.309498401,1
2017-10-24,16783904.469498403,1
2017-10-25,16736582.5294984,1
2017-10-26,16801437.009498402,1
2017-10-27,16827064.9894984,1
2017-10-30,16895194.0294984,1
2017-10-31,16890304.929498404,1
2017-11-01,16976102.9494984,1
2017-11-02,16969167.249498397,1
2017-11-03,16963254.8494984,1
2017-11-06,16994022.069498397,1
2017-11-07,16857673.0294984,1
2017-11-08,16820629.569498397,1
2017-11-09,16872431.289498396,1
2017-11-10,16873909.389498398,1
2017-11-13,16755638.649498401,1
2017-11-14,16715911.8694984,1
2017-11-15,16585839.069498401,1
2017-11-16,16713296.7694984,1
2017-11-17,16769987.589498399,1
2017-11-20,16792181.829498403,1
2017-11-21,16851919.8094984,1
2017-11-22,16866814.509498402,1
2017-11-23,16892965.509498402,1
2017-11-24,16963891.569498397,1
2017-11-27,16978467.9094984,1
2017-11-28,16988655.429498404,1
2017-11-29,16977080.7694984,1
2017-11-30,16813284.5494984,1
2017-12-01,16654036.329498399,1
2017-12-04,16655059.6294984,1
2017-12-05,16611944.589498399,1
2017-12-06,16547112.8494984,1
2017-12-07,16719527.5294984,1
2017-12-08,16861743.4894984,1
2017-12-11,16958411.2294984,1
2017-12-12,16846325.7694984,1
2017-12-13,16802301.1294984,1
2017-12-14,16842869.289498396,1
2017-12-15,16935375.609498404,1
2017-12-18,17047097.2294984,1
2017-12-19,17193292.689498402,1
2017-12-20,17199523.4494984,1
2017-12-21,17208892.329498403,1
2017-12-22,17288209.4494984,1
2017-12-26,17346355.6294984,1
2017-12-27,17319090.369498402,1
2017-12-28,17283206.649498403,1
2017-12-29,17430948.429498404,1
2018-01-01,17320272.8494984,1
2018-01-02,17354382.8494984,1
2018-01-03,17363842.689498402,1
2018-01-04,17455825.9894984,1
2018-01-05,17542169.7694984,1
2018-01-08,17648160.9094984,1
2018-01-09,17655142.0894984,1
2018-01-10,17682816.6694984,1
2018-01-11,17693322.5494984,1
2018-01-12,17732617.2694984,1
2018-01-15,17756676.189498402,1
2018-01-16,17734504.689498402,1
2018-01-17,17797903.8094984,1
2018-01-18,17778665.7694984,1
2018-01-19,17827602.249498397,1
2018-01-22,17955878.5894984,1
2018-01-23,18070510.929498404,1
2018-01-24,18068236.929498404,1
2018-01-25,17998038.5494984,1
2018-01-29,18167519.7694984,1
2018-01-30,18052250.709498398,1
2018-01-31,17980596.969498403,1
2018-02-01,18058458.7294984,1
2018-02-02,17661145.4494984,1
2018-02-05,17494438.509498402,1
2018-02-06,17188585.509498402,1
2018-02-07,17179398.5494984,1
2018-02-08,17379965.3494984,1
2018-02-09,17268175.509498402,1
2018-02-12,17453165.4094984,1
2018-02-14,17438157.009498402,1
2018-02-15,17433040.509498402,1
2018-02-16,17348174.829498403,1
2018-02-19,17203639.389498398,1
2018-02-20,17215509.6694984,1
2018-02-21,17269562.649498403,1
2018-02-22,17206163.5294984,1
2018-02-23,17335622.3494984,1
2018-02-26,17476064.5894984,1
2018-02-27,17463330.189498402,1
2018-02-28,17421988.869498402,1
2018-03-01,17412483.5494984,1
2018-03-05,17267629.749498397,1
2018-03-06,17132576.889498398,1
2018-03-07,17042299.0894984,1
2018-03-08,17138557.509498402,1
2018-03-09,17135533.0894984,1
2018-03-12,17382353.0494984,1
2018-03-13,17323410.969498403,1
2018-03-14,17272905.429498404,1
2018-03-15,17235157.0294984,1
2018-03-16,17002526.829498403,1
2018-03-19,16868156.1694984,1
2018-03-20,16935216.429498404,1
2018-03-21,16991134.0894984,1
2018-03-22,16907155.2694984,1
2018-03-23,16811169.7294984,1
2018-03-26,16935944.109498404,1
2018-03-27,17016693.8494984,1
2018-03-28,16972828.389498398,1
2018-04-02,17256509.889498398,1
2018-04-03,17302035.369498402,1
2018-04-04,17139717.249498397,1
2018-04-05,17375940.369498402,1
2018-04-06,17368981.929498404,1
2018-04-09,17419123.6294984,1
2018-04-10,17394723.609498404,1
2018-04-11,17496234.969498403,1
2018-04-12,17602339.8094984,1
2018-04-13,17638723.8094984,1
2018-04-16,17764771.6294984,1
2018-04-17,17800723.569498397,1
2018-04-18,17782031.289498396,1
2018-04-19,17842951.749498397,1
2018-04-20,17909307.069498397,1
2018-04-23,18012887.7694984,1
2018-04-24,18014570.5294984,1
2018-04-25,18044200.749498397,1
2018-04-26,18103734.069498397,1
2018-04-27,18115990.929498404,1
2018-04-30,18285153.789498396,1
2018-05-02,18185666.289498396,1
2018-05-03,18023825.709498398,1
2018-05-04,17925065.889498398,1
2018-05-07,18044678.289498396,1
2018-05-08,17970773.289498396,1
2018-05-09,17970909.7294984,1
2018-05-10,17903803.9894984,1
2018-05-11,18040835.2294984,1
2018-05-14,18057094.329498403,1
2018-05-15,18057935.709498398,1
2018-05-16,18044223.4894984,1
2018-05-17,17980051.209498398,1
2018-05-18,17882337.429498404,1
2018-05-21,17741440.389498398,1
2018-05-22,17769433.329498403,1
2018-05-23,17666330.1694984,1
2018-05-24,17758381.689498402,1
2018-05-25,17937936.7294984,1
2018-05-28,17993899.869498402,1
2018-05-29,17974025.109498404,1
2018-05-30,17958107.109498404,1
2018-05-31,18095524.929498404,1
2018-06-01,18010841.1694984,1
2018-06-04,17924110.8094984,1
2018-06-05,17822008.209498398,1
2018-06-06,17974593.609498404,1
2018-06-07,18120357.009498402,1
2018-06-08,18089498.829498403,1
2018-06-11,18116604.9094984,1
2018-06-12,18225415.8094984,1
2018-06-13,18254909.5894984,1
2018-06-14,18198810.009498402,1
2018-06-15,18242493.5494984,1
2018-06-18,18155285.649498403,1
2018-06-19,17972296.869498402,1
2018-06-20,18035354.889498398,1
2018-06-21,17941893.4894984,1
2018-06-22,18017390.289498396,1
2018-06-25,17962700.5894984,1
2018-06-26,18031761.969498403,1
2018-06-27,17881086.7294984,1
2018-06-28,17782122.249498397,1
2018-06-29,18011068.569498397,1
2018-07-02,17934252.8494984,1
2018-07-03,18021619.929498404,1
2018-07-04,18140209.0294984,1
2018-07-05,18148531.869498402,1
2018-07-06,18185598.069498397,1
2018-07-09,18321810.6694984,1
2018-07-10,18425641.509498402,1
2018-07-11,18437284.389498398,1
2018-07-12,18504617.5294984,1
2018-07-13,18511712.4094984,1
2018-07-16,18386687.889498398,1
2018-07-17,18436101.9094984,1
2018-07-18,18395283.609498404,1
2018-07-19,18299207.109498404,1
2018-07-20,18311168.3494984,1
2018-07-23,18401628.069498397,1
2018-07-24,18509961.429498404,1
2018-07-25,18462480.3094984,1
2018-07-26,18473304.5494984,1
2018-07-27,18560762.5894984,1
2018-07-30,18606106.149498403,1
2018-07-31,18772699.389498398,1
2018-08-01,18781727.1694984,1
2018-08-02,18631029.189498402,1
2018-08-03,18777201.9094984,1
2018-08-06,18759464.709498398,1
2018-08-07,18777702.189498402,1
2018-08-08,18841806.249498405,1
2018-08-09,18821476.689498402,1
2018-08-10,18796758.3094984,1
2018-08-13,18743114.649498396,1
2018-08-14,18836553.3094984,1
2018-08-16,18747730.869498402,1
2018-08-17,18851538.969498396,1
2018-08-20,19000349.5294984,1
2018-08-21,19088262.369498402,1
2018-08-23,19243349.1694984,1
2018-08-24,19234548.789498396,1
2018-08-27,19434751.749498405,1
2018-08-28,19511340.069498397,1
2018-08-29,19426246.9894984,1
2018-08-30,19413990.1294984,1
2018-08-31,19500970.6294984,1
2018-09-03,19290762.069498397,1
2018-09-04,19067546.2294984,1
2018-09-05,18963169.6294984,1
2018-09-06,19089717.7294984,1
2018-09-07,19219767.789498396,1
2018-09-10,18940634.289498396,1
2018-09-11,18778020.5494984,1
2018-09-12,18945773.5294984,1
2018-09-14,19152184.509498402,1
2018-09-17,18998143.749498405,1
2018-09-18,18885216.9094984,1
2018-09-19,18808151.0494984,1
2018-09-21,18673530.249498405,1
2018-09-24,18361537.4494984,1
2018-09-25,18524424.069498397,1
2018-09-26,18438717.009498402,1
2018-09-27,18338092.509498402,1
2018-09-28,18183324.069498397,1
2018-10-01,18260685.5494984,1
2018-10-03,17960881.389498398,1
2018-10-04,17581305.3094984,1
2018-10-05,17227902.969498403,1
2018-10-08,17276748.4894984,1
2018-10-09,17160979.149498403,1
2018-10-10,17369072.889498398,1
2018-10-11,17065084.569498397,1
2018-10-12,17458759.4494984,1
2018-10-15,17432562.969498403,1
2018-10-16,17563613.5894984,1
2018-10-17,17408071.9894984,1
2018-10-19,17142809.889498398,1
2018-10-22,16970577.1294984,1
2018-10-23,16779083.5894984,1
2018-10-24,16879844.5294984,1
2018-10-25,16815194.709498398,1
2018-10-26,16702108.6894984,1
2018-10-29,16962277.0294984,1
2018-10-30,16923778.209498398,1
2018-10-31,17203730.3494984,1
2018-11-01,17165140.569498397,1
2018-11-02,17342260.493869603,0
2018-11-05,17342260.493869603,0
2018-11-06,17342260.493869603,0
2018-11-07,17342260.493869603,0
2018-11-09,17342260.493869603,0
2018-11-12,17342260.493869603,0
2018-11-13,17342260.493869603,0
2018-11-14,17342260.493869603,0
2018-11-15,17342260.493869603,0
2018-11-16,17342260.493869603,0
2018-11-19,17342260.493869603,0
2018-11-20,17342260.493869603,0
2018-11-21,17342260.493869603,0
2018-11-22,17342260.493869603,0
2018-11-26,17342260.493869603,0
2018-11-27,17342260.493869603,0
2018-11-28,17342260.493869603,0
2018-11-29,17342260.493869603,0
2018-11-30,17342260.493869603,0
2018-12-03,17342260.493869603,0
2018-12-04,17342260.493869603,0
2018-12-05,17342260.493869603,0
2018-12-06,17342260.493869603,0
