Date,Drawdown
1997-11-14,-0.27546572603521147
1997-11-17,-0.2733212582344927
1997-11-18,-0.2833250899852685
1997-11-19,-0.29307468070812426
1997-11-20,-0.2905875402175998
1997-11-21,-0.2808600574102156
1997-11-24,-0.2998175949268793
1997-11-25,-0.2878461586991551
1997-11-26,-0.2766927153438702
1997-11-27,-0.26068658454262883
1997-11-28,-0.2741392511069317
1997-12-01,-0.27319966469940027
1997-12-02,-0.2759521001755807
1997-12-03,-0.27466984107824366
1997-12-04,-0.2824849891973581
1997-12-05,-0.2933841915247227
1997-12-08,-0.29503123122733665
1997-12-09,-0.3067705343426119
1997-12-10,-0.3136350420964593
1997-12-11,-0.31922834471070516
1997-12-12,-0.31983631238616683
1997-12-15,-0.31382295937796545
1997-12-16,-0.30454868883774344
1997-12-17,-0.2931852202854809
1997-12-18,-0.29492069164998014
1997-12-19,-0.2851932088425957
1997-12-22,-0.27158578686999335
1997-12-23,-0.2679490347749599
1997-12-24,-0.27227113224960453
1997-12-26,-0.2679600887326956
1997-12-29,-0.254982742351026
1997-12-30,-0.2647544409893532
1997-12-31,-0.262223084667886
1998-01-01,-0.25230768457899533
1998-01-02,-0.24584111930363195
1998-01-05,-0.23666633438303097
1998-01-06,-0.24229279887048372
1998-01-07,-0.24768713024548794
1998-01-08,-0.26499762805953764
1998-01-09,-0.28312611874602667
1998-01-12,-0.3052119263018833
1998-01-13,-0.2990769797585897
1998-01-14,-0.3024152749947603
1998-01-15,-0.30771012075014337
1998-01-16,-0.3047587140347211
1998-01-19,-0.29069807979495654
1998-01-20,-0.2966340550990081
1998-01-21,-0.30260319227626653
1998-01-22,-0.310584149761416
1998-01-23,-0.31696228337489407
1998-01-27,-0.3309565938682447
1998-01-28,-0.3424306019978639
1998-01-29,-0.34295013801144014
1998-02-02,-0.32175970103217233
1998-02-03,-0.3236830896781778
1998-02-04,-0.3304923276433469
1998-02-05,-0.3263913093234154
1998-02-06,-0.3274193273928323
1998-02-09,-0.3307907845022098
1998-02-10,-0.33600825255344324
1998-02-11,-0.339368655705085
1998-02-12,-0.33904809093075083
1998-02-13,-0.3297848743482644
1998-02-16,-0.31417668602550686
1998-02-17,-0.3208311685823765
1998-02-18,-0.3219918341446212
1998-02-19,-0.31572424010849975
1998-02-20,-0.31770289854318357
